num https,dom age,mat dom,kw c,html head,ip url,pre js,pres form,subdom link,RESULT
4,-1,-1,-1,-1,-1,-1,-1,-1,1
4,-1,-1,-1,-1,-1,-1,-1,-1,1
0,-1,-1,1,-1,-1,-1,-1,-1,1
5,-1,1,-1,-1,-1,-1,-1,-1,1
3,-1,1,-1,-1,1,-1,-1,-1,1
3,-1,-1,1,1,-1,-1,-1,-1,1
1,-1,-1,-1,1,1,-1,-1,-1,1
3,-1,-1,1,1,-1,-1,-1,-1,1
4,-1,-1,-1,-1,-1,-1,-1,-1,1
0,-1,-1,-1,-1,1,-1,-1,-1,1
-2,-1,1,-1,-1,1,1,1,-1,1
0,-1,-1,-1,-1,1,-1,-1,-1,1
20,0,-1,-1,-1,-1,1,-1,-1,1
20,0,-1,-1,-1,-1,1,-1,-1,1
7,-1,-1,-1,1,1,-1,-1,-1,1
0,-1,1,-1,-1,-1,-1,-1,-1,1
0,-1,1,-1,-1,-1,-1,-1,-1,1
-2,-1,1,-1,-1,1,1,1,-1,1
25,-1,-1,1,-1,-1,1,-1,-1,1
25,-1,-1,1,-1,-1,1,-1,-1,1
25,-1,-1,1,-1,-1,1,-1,-1,1
5,-1,-1,-1,1,1,-1,-1,-1,1
5,-1,1,-1,-1,-1,-1,-1,-1,1
25,-1,-1,1,-1,-1,1,-1,-1,1
3,-1,-1,-1,1,1,-1,-1,-1,1
11,-1,-1,1,1,1,-1,-1,-1,1
11,0,-1,-1,-1,-1,-1,-1,-1,1
10,-1,-1,1,-1,-1,-1,-1,-1,1
2,-1,1,-1,-1,-1,-1,-1,-1,1
5,-1,-1,-1,1,1,-1,-1,-1,1
26,-1,1,1,1,-1,1,1,-1,1
4,-1,1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,1,-1,-1,-1,-1,1
0,-1,-1,1,-1,1,-1,-1,-1,1
1,-1,1,-1,-1,1,-1,-1,-1,1
20,0,-1,-1,-1,-1,1,-1,-1,1
5,-1,-1,-1,1,1,-1,-1,-1,1
26,-1,1,1,1,-1,1,1,-1,1
4,-1,1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,1,-1,-1,-1,-1,1
21,0,-1,-1,-1,1,1,-1,-1,1
1,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
1,-1,-1,-1,1,-1,-1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
23,0,-1,1,1,-1,1,-1,-1,1
7,1,-1,-1,-1,-1,-1,-1,-1,1
23,0,-1,1,1,-1,1,-1,-1,1
23,0,-1,1,1,-1,1,-1,-1,1
23,0,-1,1,1,-1,1,-1,-1,1
23,0,-1,1,1,-1,1,-1,-1,1
23,0,-1,1,1,-1,1,-1,-1,1
23,0,-1,1,1,-1,1,-1,-1,1
23,0,-1,1,1,-1,1,-1,-1,1
23,0,-1,1,1,-1,1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
23,0,-1,1,1,-1,1,-1,-1,1
23,0,-1,1,1,-1,1,-1,-1,1
10,-1,-1,-1,-1,-1,-1,-1,-1,1
10,-1,-1,-1,-1,-1,-1,-1,-1,1
10,-1,-1,-1,-1,-1,-1,-1,-1,1
2,-1,1,-1,-1,-1,-1,-1,-1,1
5,-1,1,-1,-1,-1,-1,-1,-1,1
10,-1,-1,-1,-1,1,-1,-1,-1,1
11,-1,1,1,-1,1,-1,-1,-1,1
-2,-1,1,-1,-1,1,1,1,-1,1
1,-1,-1,-1,-1,1,-1,-1,-1,1
1,-1,-1,-1,-1,1,-1,-1,-1,1
9,-1,-1,1,-1,-1,-1,-1,-1,1
1,-1,1,-1,-1,1,-1,-1,-1,1
2,-1,1,-1,-1,1,-1,-1,-1,1
10,-1,-1,-1,-1,1,-1,-1,-1,1
1,-1,1,-1,-1,1,-1,-1,-1,1
23,1,-1,-1,-1,-1,-1,-1,-1,1
4,-1,-1,-1,-1,1,-1,-1,-1,1
4,-1,-1,-1,-1,-1,-1,-1,-1,1
4,-1,-1,-1,-1,1,-1,-1,-1,1
25,-1,-1,1,-1,-1,1,-1,-1,1
3,0,1,-1,1,-1,-1,-1,-1,1
2,-1,1,-1,-1,-1,-1,-1,-1,1
0,-1,-1,1,-1,-1,-1,-1,-1,1
5,0,1,-1,-1,-1,-1,-1,-1,1
0,-1,-1,1,-1,-1,-1,-1,-1,1
9,-1,-1,1,-1,1,-1,-1,-1,1
5,0,-1,-1,1,1,-1,-1,-1,1
5,0,-1,-1,1,1,-1,-1,-1,1
13,-1,1,-1,-1,-1,-1,-1,-1,1
11,-1,1,-1,-1,1,-1,-1,-1,1
11,-1,1,-1,-1,1,-1,-1,-1,1
11,-1,1,-1,-1,1,-1,-1,-1,1
11,-1,-1,-1,-1,1,-1,-1,-1,1
2,-1,-1,-1,1,1,-1,-1,-1,1
5,-1,-1,-1,1,1,-1,-1,-1,1
11,-1,-1,-1,-1,1,-1,-1,-1,1
1,-1,-1,1,1,1,-1,-1,-1,1
5,0,-1,-1,1,1,-1,-1,-1,1
11,-1,-1,-1,-1,1,-1,-1,-1,1
3,-1,1,-1,1,-1,-1,-1,-1,1
-1,-1,-1,1,1,-1,-1,-1,-1,1
-2,-1,1,-1,-1,1,1,1,-1,1
-2,-1,1,-1,-1,1,1,1,-1,1
-2,-1,1,-1,-1,1,1,1,-1,1
5,-1,-1,1,-1,1,-1,-1,-1,1
5,-1,-1,-1,1,1,-1,-1,-1,1
94,-1,-1,-1,1,-1,-1,-1,-1,1
21,-1,-1,-1,-1,-1,-1,-1,-1,1
5,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,1,-1,-1,-1,-1,-1,-1,1
1,-1,1,-1,-1,-1,-1,-1,-1,1
1,-1,1,-1,-1,-1,-1,-1,-1,1
1,-1,1,-1,-1,-1,-1,-1,-1,1
29,-1,-1,1,-1,1,-1,-1,-1,1
4,-1,-1,-1,-1,1,-1,-1,-1,1
4,-1,-1,-1,-1,1,-1,-1,-1,1
10,-1,-1,-1,-1,1,-1,-1,-1,1
11,-1,-1,-1,-1,-1,-1,-1,-1,1
5,-1,-1,-1,1,1,-1,-1,-1,1
24,-1,-1,-1,-1,1,1,-1,-1,1
12,-1,1,1,-1,-1,-1,-1,-1,1
12,-1,-1,-1,-1,1,-1,-1,-1,1
24,-1,-1,-1,-1,1,1,-1,-1,1
10,-1,-1,-1,-1,-1,-1,-1,-1,1
10,-1,-1,-1,-1,-1,-1,-1,-1,1
0,-1,-1,1,-1,-1,-1,-1,-1,1
6,-1,-1,-1,-1,1,-1,-1,-1,1
9,-1,-1,-1,1,-1,1,-1,-1,1
24,-1,1,-1,-1,1,1,-1,-1,1
8,-1,-1,1,-1,-1,1,-1,-1,1
3,-1,-1,-1,1,1,-1,-1,-1,1
2,-1,-1,-1,1,1,-1,-1,-1,1
5,-1,-1,-1,1,1,-1,-1,-1,1
0,-1,-1,-1,-1,-1,-1,-1,-1,1
2,-1,1,1,-1,-1,-1,-1,-1,1
24,-1,-1,-1,-1,1,1,-1,-1,1
5,0,1,-1,1,1,-1,-1,-1,1
1,-1,-1,-1,1,-1,-1,-1,-1,1
5,-1,-1,-1,1,-1,-1,-1,-1,1
3,-1,1,-1,-1,-1,-1,-1,-1,1
2,-1,-1,1,-1,-1,-1,-1,-1,1
3,-1,-1,-1,1,1,-1,-1,-1,1
8,-1,-1,1,-1,1,1,-1,-1,1
4,-1,-1,-1,-1,-1,-1,-1,-1,1
16,-1,-1,-1,-1,-1,-1,-1,-1,1
3,-1,-1,-1,1,1,-1,-1,-1,1
16,-1,-1,-1,-1,-1,-1,-1,-1,1
5,-1,-1,-1,1,1,-1,-1,-1,1
10,-1,-1,1,1,-1,-1,-1,-1,1
5,-1,-1,-1,1,-1,-1,-1,-1,1
10,-1,-1,-1,-1,-1,-1,-1,-1,1
10,-1,-1,-1,-1,-1,-1,-1,-1,1
10,-1,-1,-1,-1,-1,-1,-1,-1,1
5,-1,-1,-1,1,-1,-1,-1,-1,1
5,-1,-1,-1,1,-1,-1,-1,-1,1
5,-1,-1,-1,1,-1,-1,-1,-1,1
10,-1,-1,-1,-1,-1,-1,-1,-1,1
-11,-1,1,-1,-1,-1,1,1,-1,1
3,0,1,-1,-1,1,-1,-1,-1,1
11,-1,-1,-1,-1,1,-1,-1,-1,1
17,0,-1,-1,-1,1,1,-1,-1,1
10,-1,-1,-1,-1,-1,-1,-1,-1,1
102,-1,-1,-1,1,-1,-1,-1,-1,1
24,-1,-1,-1,1,1,-1,-1,-1,1
24,-1,-1,-1,-1,1,1,-1,-1,1
1,-1,1,1,1,1,-1,-1,-1,1
10,-1,-1,1,1,-1,-1,-1,-1,1
2,-1,-1,1,1,-1,1,-1,-1,1
12,-1,1,1,-1,1,-1,-1,-1,1
11,-1,-1,-1,-1,1,-1,-1,-1,1
0,-1,-1,1,-1,-1,-1,-1,-1,1
1,-1,1,-1,-1,-1,-1,-1,-1,1
8,-1,-1,1,-1,-1,-1,-1,-1,1
8,-1,-1,1,-1,-1,-1,-1,-1,1
3,-1,-1,-1,-1,-1,-1,-1,-1,1
5,-1,-1,-1,1,-1,-1,-1,-1,1
24,-1,1,1,-1,1,1,-1,-1,1
1,-1,-1,1,1,1,-1,-1,-1,1
5,-1,-1,-1,-1,1,-1,-1,-1,1
6,-1,1,-1,-1,1,-1,-1,-1,1
0,-1,-1,1,-1,-1,-1,-1,-1,1
6,-1,1,-1,-1,1,-1,-1,-1,1
6,-1,-1,-1,1,1,-1,-1,-1,1
2,0,-1,-1,1,1,-1,-1,-1,1
-3,-1,-1,-1,-1,-1,-1,-1,-1,1
4,-1,1,1,1,1,-1,-1,-1,1
4,-1,1,1,1,1,-1,-1,-1,1
6,-1,-1,-1,1,1,-1,-1,-1,1
-35,-1,-1,-1,-1,1,-1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,1,-1,-1,1,-1,-1,-1,1
25,-1,-1,1,-1,1,1,-1,-1,1
0,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,1,-1,-1,-1,-1,1
1,-1,1,-1,1,-1,-1,-1,-1,1
6,-1,-1,-1,1,1,-1,-1,-1,1
5,-1,-1,-1,1,-1,-1,-1,-1,1
13,-1,1,1,-1,1,-1,-1,-1,1
6,-1,-1,-1,1,1,-1,-1,-1,1
11,-1,-1,1,1,-1,-1,-1,-1,1
4,-1,1,-1,1,1,-1,-1,-1,1
11,-1,-1,1,1,1,-1,-1,-1,1
-3,-1,1,-1,1,-1,-1,-1,-1,1
-3,-1,1,-1,1,-1,-1,-1,-1,1
1,-1,-1,-1,1,1,-1,-1,-1,1
4,-1,-1,1,1,-1,-1,-1,-1,1
4,-1,-1,1,1,-1,-1,-1,-1,1
0,-1,-1,1,1,1,-1,-1,-1,1
3,1,1,-1,1,-1,-1,-1,-1,1
4,-1,-1,1,1,-1,-1,-1,-1,1
10,-1,1,1,-1,-1,-1,-1,-1,1
56,-1,-1,1,-1,1,1,-1,-1,1
10,-1,1,-1,1,1,-1,-1,-1,1
10,-1,-1,-1,1,-1,-1,-1,-1,1
0,-1,1,0,0,0,0,0,0,1
0,-1,1,0,0,0,0,0,0,1
12,-1,-1,1,-1,1,-1,-1,-1,1
3,-1,1,1,1,1,-1,-1,-1,1
10,-1,1,1,-1,1,-1,-1,-1,1
10,-1,-1,-1,1,1,-1,-1,-1,1
1,0,1,-1,1,1,-1,-1,-1,1
2,-1,1,1,-1,1,-1,-1,-1,1
5,-1,-1,-1,1,-1,-1,-1,-1,1
1,1,1,-1,-1,1,-1,-1,-1,1
5,-1,-1,-1,1,-1,-1,-1,-1,1
12,-1,-1,1,-1,-1,-1,-1,-1,1
24,-1,-1,-1,1,1,-1,-1,-1,1
54,-1,-1,1,1,-1,-1,-1,-1,1
2,-1,-1,-1,-1,1,-1,-1,-1,1
3,-1,-1,-1,1,-1,-1,-1,-1,1
21,0,-1,-1,1,1,-1,-1,-1,1
6,-1,-1,-1,-1,-1,-1,-1,-1,1
2,-1,1,-1,-1,1,-1,-1,-1,1
10,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,1,-1,-1,1,-1,-1,-1,1
0,-1,-1,1,-1,-1,-1,-1,-1,1
9,-1,-1,1,-1,1,-1,-1,-1,1
1,-1,-1,-1,1,-1,-1,-1,-1,1
24,1,1,-1,1,-1,-1,-1,-1,1
1,0,1,-1,-1,-1,-1,-1,-1,1
5,-1,-1,-1,1,-1,-1,-1,-1,1
53,-1,-1,1,-1,-1,1,-1,-1,1
0,-1,-1,-1,-1,1,-1,-1,-1,1
1,-1,1,-1,1,-1,-1,-1,-1,1
0,-1,1,-1,-1,-1,-1,-1,-1,1
16,-1,-1,-1,-1,-1,-1,-1,-1,1
13,-1,-1,1,1,-1,-1,-1,-1,1
0,-1,1,0,0,0,0,0,0,1
3,-1,1,-1,1,-1,-1,-1,-1,1
2,-1,-1,-1,1,-1,-1,-1,-1,1
4,-1,-1,1,1,-1,-1,-1,-1,1
3,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,1,-1,1,1,-1,-1,-1,1
3,-1,1,-1,1,-1,-1,-1,-1,1
1,-1,1,-1,1,-1,-1,-1,-1,1
8,-1,-1,-1,-1,1,-1,-1,-1,1
23,-1,1,1,-1,1,-1,-1,-1,1
1,-1,-1,-1,1,-1,-1,-1,-1,1
1,-1,1,1,-1,1,-1,-1,-1,1
0,-1,-1,-1,-1,-1,-1,-1,-1,1
3,-1,-1,-1,1,-1,-1,-1,-1,1
1,-1,1,-1,-1,-1,-1,-1,-1,1
3,-1,-1,-1,1,-1,-1,-1,-1,1
5,-1,1,-1,1,1,-1,-1,-1,1
5,-1,1,-1,1,1,-1,-1,-1,1
0,-1,-1,-1,-1,1,-1,-1,-1,1
19,-1,-1,1,-1,-1,-1,-1,-1,1
5,-1,-1,-1,1,-1,-1,-1,-1,1
2,-1,1,-1,-1,-1,-1,-1,-1,1
19,-1,-1,1,-1,-1,-1,-1,-1,1
0,-1,-1,-1,-1,1,-1,-1,-1,1
2,-1,1,-1,-1,-1,-1,-1,-1,1
1,-1,1,-1,-1,-1,-1,-1,-1,1
1,-1,1,1,1,1,-1,-1,-1,1
1,0,1,-1,1,-1,-1,-1,-1,1
3,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,1,-1,-1,-1,-1,-1,-1,1
3,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,1,-1,-1,-1,-1,-1,-1,1
1,-1,1,-1,-1,-1,-1,-1,-1,1
13,-1,-1,1,-1,-1,-1,-1,-1,1
0,-1,1,1,1,1,-1,-1,-1,1
10,-1,-1,1,-1,-1,-1,-1,-1,1
13,-1,-1,1,1,1,-1,-1,-1,1
6,-1,-1,-1,1,-1,-1,-1,-1,1
3,-1,-1,-1,-1,1,-1,-1,-1,1
3,-1,-1,-1,-1,1,-1,-1,-1,1
9,-1,-1,1,-1,-1,-1,-1,-1,1
11,-1,-1,-1,-1,-1,-1,-1,-1,1
0,-1,1,-1,1,-1,-1,-1,-1,1
5,-1,-1,-1,1,-1,-1,-1,-1,1
6,-1,-1,-1,-1,-1,-1,-1,-1,1
3,-1,-1,-1,-1,1,-1,-1,-1,1
7,-1,-1,-1,1,1,-1,-1,-1,1
0,-1,-1,-1,-1,-1,-1,-1,-1,1
6,-1,-1,1,1,-1,-1,-1,-1,1
7,-1,-1,-1,1,1,-1,-1,-1,1
4,0,1,-1,1,-1,-1,-1,-1,1
-2,-1,-1,1,1,-1,-1,-1,-1,1
-2,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,1,1,1,1,-1,-1,-1,1
0,-1,1,1,1,1,-1,-1,-1,1
4,0,1,-1,1,-1,-1,-1,-1,1
3,-1,-1,-1,-1,1,-1,-1,-1,1
4,-1,-1,1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,1,1,-1,-1,-1,1
1,-1,-1,-1,1,1,-1,-1,-1,1
2,-1,-1,-1,1,-1,-1,-1,-1,1
4,-1,-1,1,-1,-1,-1,-1,-1,1
2,0,-1,-1,1,-1,-1,-1,-1,1
7,-1,1,-1,1,-1,-1,-1,-1,1
2,0,-1,-1,1,-1,-1,-1,-1,1
2,-1,-1,-1,-1,-1,-1,-1,-1,1
6,-1,-1,-1,1,1,-1,-1,-1,1
3,0,1,-1,1,-1,-1,-1,-1,1
3,0,1,-1,1,-1,-1,-1,-1,1
14,-1,1,-1,-1,1,-1,-1,-1,1
13,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,-1,1,1,-1,-1,-1,-1,1
4,-1,-1,1,1,-1,-1,-1,-1,1
4,-1,-1,1,1,-1,-1,-1,-1,1
4,-1,-1,1,1,-1,-1,-1,-1,1
4,-1,-1,1,1,-1,-1,-1,-1,1
4,-1,-1,1,1,-1,-1,-1,-1,1
4,-1,-1,1,1,-1,-1,-1,-1,1
4,-1,-1,1,1,-1,-1,-1,-1,1
4,-1,-1,1,1,-1,-1,-1,-1,1
4,-1,-1,1,1,-1,-1,-1,-1,1
4,-1,-1,1,1,-1,-1,-1,-1,1
4,-1,-1,1,1,-1,-1,-1,-1,1
4,-1,-1,1,1,-1,-1,-1,-1,1
4,-1,-1,1,1,-1,-1,-1,-1,1
17,-1,-1,-1,-1,1,1,-1,-1,1
17,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,-1,-1,1,-1,-1,-1,-1,1
0,-1,1,1,1,1,-1,-1,-1,1
1,-1,1,-1,1,1,-1,-1,-1,1
1,-1,1,-1,1,1,-1,-1,-1,1
1,-1,1,-1,1,1,-1,-1,-1,1
1,-1,1,-1,1,1,-1,-1,-1,1
1,-1,1,-1,1,1,-1,-1,-1,1
4,-1,-1,-1,1,-1,-1,-1,-1,1
4,-1,-1,-1,1,1,-1,-1,-1,1
1,-1,1,-1,1,1,-1,-1,-1,1
4,-1,-1,-1,1,1,-1,-1,-1,1
1,-1,1,-1,1,1,-1,-1,-1,1
1,-1,1,-1,1,1,-1,-1,-1,1
6,-1,-1,-1,1,-1,-1,-1,-1,1
17,-1,-1,-1,-1,1,1,-1,-1,1
17,-1,-1,-1,-1,1,1,-1,-1,1
0,0,-1,-1,-1,-1,-1,-1,-1,1
14,-1,1,-1,-1,1,-1,-1,-1,1
70,-1,-1,1,1,-1,-1,-1,-1,1
1,-1,-1,-1,1,1,-1,-1,-1,1
4,-1,-1,-1,-1,1,-1,1,-1,1
17,-1,-1,-1,-1,1,1,-1,-1,1
8,-1,-1,1,1,1,-1,-1,-1,1
8,-1,-1,1,1,1,-1,-1,-1,1
0,-1,1,-1,-1,1,-1,-1,-1,1
0,-1,1,-1,-1,1,-1,-1,-1,1
4,-1,-1,1,-1,1,-1,-1,-1,1
5,-1,-1,1,-1,1,-1,-1,-1,1
46,-1,-1,-1,-1,-1,-1,-1,-1,1
1,0,1,-1,1,1,-1,-1,-1,1
1,0,1,-1,1,1,-1,-1,-1,1
1,0,1,-1,1,1,-1,-1,-1,1
10,-1,-1,-1,-1,-1,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1,-1,1
2,-1,1,-1,1,-1,-1,-1,-1,1
2,-1,1,-1,-1,-1,-1,-1,-1,1
7,-1,1,1,1,1,-1,-1,-1,1
0,-1,1,1,-1,1,-1,-1,-1,1
17,-1,-1,-1,-1,1,1,-1,-1,1
1,-1,-1,1,-1,-1,-1,-1,-1,1
13,-1,1,-1,-1,1,-1,-1,-1,1
17,-1,-1,-1,-1,1,1,-1,-1,1
19,-1,-1,1,-1,-1,-1,-1,-1,1
5,-1,-1,1,-1,1,-1,-1,-1,1
5,-1,-1,-1,-1,1,-1,-1,-1,1
46,-1,-1,-1,-1,-1,-1,-1,-1,1
40,-1,1,1,-1,1,-1,-1,-1,1
2,-1,1,-1,-1,-1,-1,-1,-1,1
2,-1,1,-1,-1,-1,-1,-1,-1,1
-2,-1,-1,-1,-1,1,-1,-1,-1,1
2,-1,-1,-1,1,-1,-1,-1,-1,1
2,-1,1,-1,-1,1,-1,-1,-1,1
2,-1,1,-1,1,-1,-1,-1,-1,1
2,-1,1,-1,1,-1,-1,-1,-1,1
3,-1,-1,-1,-1,-1,-1,-1,-1,1
3,-1,-1,-1,-1,1,-1,-1,-1,1
1,-1,1,-1,1,1,-1,-1,-1,1
1,0,1,-1,1,1,-1,-1,-1,1
5,-1,-1,1,1,-1,1,-1,-1,1
4,-1,1,-1,1,-1,-1,-1,-1,1
4,0,1,-1,-1,-1,-1,-1,-1,1
5,-1,-1,-1,-1,1,-1,-1,-1,1
1,0,1,-1,1,1,-1,-1,-1,1
1,0,1,-1,1,1,-1,-1,-1,1
4,-1,1,-1,1,-1,-1,-1,-1,1
1,0,1,-1,1,1,-1,-1,-1,1
1,0,1,-1,1,1,-1,-1,-1,1
1,-1,1,-1,1,1,-1,-1,-1,1
0,-1,-1,1,-1,-1,-1,-1,-1,1
4,-1,1,-1,-1,-1,-1,-1,-1,1
4,-1,1,-1,-1,-1,-1,-1,-1,1
0,-1,-1,1,-1,-1,-1,-1,-1,1
4,-1,-1,-1,-1,-1,1,-1,-1,1
11,-1,-1,1,-1,-1,-1,-1,-1,1
4,-1,1,-1,1,-1,-1,-1,-1,1
4,-1,1,-1,1,-1,-1,-1,-1,1
5,-1,-1,-1,-1,1,-1,-1,-1,1
3,-1,-1,-1,-1,1,-1,-1,-1,1
5,-1,-1,-1,-1,1,-1,-1,-1,1
0,-1,-1,-1,-1,-1,-1,-1,-1,1
11,-1,-1,1,-1,-1,-1,-1,-1,1
-1,-1,-1,1,1,1,-1,-1,-1,1
1,-1,1,-1,1,1,-1,-1,-1,1
1,0,1,-1,1,1,-1,-1,-1,1
1,-1,1,-1,1,1,-1,-1,-1,1
4,-1,-1,-1,-1,1,-1,-1,-1,1
6,-1,-1,-1,1,1,-1,-1,-1,1
-2,0,1,1,-1,1,-1,-1,-1,1
4,-1,-1,1,-1,1,-1,-1,-1,1
21,0,-1,-1,-1,1,1,-1,-1,1
